,EmployeeID,YearsExperience,Age,PerformanceScore,Salary,Department_HR,Department_Marketing,Department_Sales,EducationLevel_Bachelor,EducationLevel_High School,EducationLevel_Master,EducationLevel_PhD,Tenure_Years,YEAR,MONTH,DATE
877,685,-1.1772689379751493,-1.3476480487070432,-2.0577315773612783,-1.5635595570967848,0,1,0,1,0,0,0,-39.983572895277206,2066.0,3.0,2066-03-08
878,966,1.577662857182452,-0.02196657665813797,-0.26865017998118923,0.9780011205560235,0,0,0,0,0,0,1,-63.063655030800824,2089.0,4.0,2089-04-06
879,668,1.643174376716863,-0.6435429957827232,1.5414792338386651,1.4916533615665064,1,0,0,0,1,0,0,-38.587268993839835,2064.0,10.0,2064-10-14
880,870,2.167266532992151,-0.5453443682235449,0.7416546091275669,-1.6291705347743117,0,0,1,0,0,1,0,-55.17864476386037,2081.0,5.0,2081-05-18
881,223,0.7984205721941942,0.5463318636843406,-0.8579946402946304,1.02248039061952,0,0,0,0,1,0,0,-2.0369609856262834,2028.0,3.0,2028-03-27
882,903,0.11916955386372186,1.1094069727736702,-0.5738464183577927,0.9369622874787309,0,1,0,1,0,0,0,-57.889117043121146,2084.0,2.0,2084-02-02
884,885,0.7949725974818568,-0.143147861731166,0.9416107653053415,0.02677513469177585,0,1,0,0,0,1,0,-56.41067761806981,2082.0,8.0,2082-08-11
886,631,-1.6358495747160267,0.39067659234053664,-2.0577315773612783,-1.0547473105564593,0,1,0,0,0,0,1,-35.5482546201232,2061.0,9.0,2061-09-30
887,4,1.6638622249908877,-0.7918856033721199,-1.5104831499273688,2.292565647784351,0,0,1,0,1,0,0,0.0,,,
888,50,-1.6358495747160267,1.325652886653988,0.5311744447299092,-2.310892318299966,0,0,0,1,0,0,0,12.172484599589323,2014.0,1.0,2014-01-10
889,289,0.3777676572890286,-1.2682534136591972,-1.5631031910267832,-0.9172011805356095,0,0,0,1,0,0,0,0.0,,,
890,577,0.33294398602864217,-1.8031225339815293,-0.26865017998118923,-0.4332003470566524,1,0,0,0,0,1,0,-31.1129363449692,2057.0,4.0,2057-04-24
892,466,-0.1394285495615849,0.4993218824060103,0.26807423923283724,-0.6713132224533882,0,0,1,1,0,0,0,-21.9958932238193,2048.0,3.0,2048-03-12
893,176,0.9432355101123663,-0.409537755641703,0.06811808305506266,-0.1990580675084026,0,0,1,1,0,0,0,1.8234086242299794,2024.0,5.0,2024-05-17
894,556,-0.3394110828771555,0.26740597476624917,-2.0577315773612783,0.24177482506283424,0,0,1,1,0,0,0,-29.388090349075977,2055.0,8.0,2055-08-03
895,932,2.032795519210992,0.403212587348091,1.173138946142765,2.608580401492112,0,0,0,1,0,0,0,-60.271047227926076,2086.0,6.0,2086-06-21
896,672,-1.6358495747160267,-0.49937905319584475,-0.25812617176130653,-1.526905988211931,0,1,0,0,0,1,0,-38.91581108829569,2065.0,2.0,2065-02-11
897,253,2.2844976732116233,-1.8919191652850416,1.0784228721638187,2.0993252741482125,0,1,0,0,0,1,0,-4.501026694045175,2030.0,9.0,2030-09-13
898,826,-1.6358495747160267,0.3457559435634658,0.6890345680281522,2.354676442003577,0,1,0,0,0,1,0,-51.564681724846,2077.0,10.0,2077-10-06
899,468,0.87082804115328,0.2966566297838768,0.5206504365100265,0.010289161009587187,0,1,0,1,0,0,0,-22.16016427104723,2048.0,5.0,2048-05-11
900,658,0.06400195846632303,1.260883579114956,2.1518717105918723,-0.8156522380686091,0,1,0,0,0,0,1,-37.765913757700204,2063.0,12.0,2063-12-19
901,392,0.5984380388786239,-0.8242702571416364,1.7730074146760884,-0.07811124050619717,0,1,0,0,1,0,0,-15.917864476386036,2042.0,2.0,2042-02-12
902,676,-0.7152403265219346,-0.45236907191751446,0.5627464693895581,-0.5423469685992448,1,0,0,0,1,0,0,-39.24435318275154,2065.0,6.0,2065-06-11
903,530,-0.8462633655907567,-1.2860127399198995,-1.0474267882525223,-0.9255653621142337,0,1,0,0,1,0,0,0.0,,,
904,794,-1.6358495747160267,0.5849845149576338,0.2575502310129546,-1.1487874731164078,0,0,1,1,0,0,0,-48.936344969199176,2075.0,2.0,2075-02-19
905,874,-0.6669686805492105,0.698853136276255,1.2678550201217107,-0.7837200956648217,0,0,0,0,0,1,0,0.0,,,
906,585,0.2777763906312433,0.3321752823052813,-0.14236208134259504,0.3824259835550298,0,0,0,1,0,0,0,-31.770020533880903,2057.0,12.0,2057-12-20
907,256,-0.41181855183624133,-1.3800327024765597,0.9205627488655757,0.040029384747712615,0,0,0,1,0,0,0,-4.747433264887063,2030.0,12.0,2030-12-12
908,888,-0.28424348747975664,0.3269519510521338,0.8468946913263953,0.49468159743471724,0,1,0,1,0,0,0,-56.6570841889117,2082.0,11.0,2082-11-09
909,188,0.012282337781261874,-0.3510364456064477,-1.2473829444302968,0.5511381031657793,0,1,0,0,0,1,0,0.0,,,
910,607,-0.7117923518095971,0.012507409612637172,1.2047109708024129,-0.5834036515492453,0,1,0,1,0,0,0,-33.57700205338809,2059.0,10.0,2059-10-11
912,610,1.6362784272921882,-0.379242434373446,0.6469385351486207,1.5496623479666918,1,0,0,0,1,0,0,-33.82340862422998,2060.0,1.0,2060-01-09
913,600,0.4777589239468139,-0.876503569673114,-0.016073982704000424,0.05485263475033544,0,1,0,0,0,1,0,-33.002053388090346,2059.0,3.0,2059-03-15
914,565,1.3294086778941574,0.6539324874991841,1.088946880383702,1.0164467823550052,0,0,1,0,0,1,0,-30.127310061601644,2056.0,4.0,2056-04-29
915,125,0.6949813308240715,1.5899534480632658,1.1099948968234672,0.23355205960856473,0,0,0,0,0,1,0,6.012320328542095,2020.0,3.0,2020-03-09
916,645,-0.1670123472602843,-1.2254220973833856,-1.594675215686432,-0.10721439799894837,0,1,0,1,0,0,0,-36.69815195071869,2062.0,11.0,2062-11-24
917,741,-1.6358495747160267,-0.22463182928027145,0.7627026255673326,-1.1637911658292777,0,1,0,1,0,0,0,-44.58316221765914,2070.0,10.0,2070-10-13
918,239,-0.5980091863024622,0.4784285573934189,1.288903036561476,-0.7200480804323182,0,0,0,1,0,0,0,-3.351129363449692,2029.0,7.0,2029-07-20
919,654,-1.0565898230433395,-0.4847537256870309,0.7837506420070984,-1.736812282521647,0,0,1,1,0,0,0,-37.437371663244356,2063.0,8.0,2063-08-21
922,993,-0.1670123472602843,1.1261216327837433,0.036546058395414235,0.7660111962058931,0,0,1,1,0,0,0,-65.28131416837782,2091.0,6.0,2091-06-25
923,999,-0.5014658943570143,-0.28626713806741555,-0.4370343114993154,-0.5551058024560092,0,0,1,0,1,0,0,-65.7741273100616,2091.0,12.0,2091-12-22
924,37,0.3053601883299427,-1.3967473624866327,-0.8264226156349819,-0.49597636277208895,0,1,0,1,0,0,0,0.0,,,
925,285,-1.6358495747160267,-0.9370942122096281,-0.7317065416560362,2.0067816872488713,1,0,0,0,1,0,0,-7.129363449691992,2033.0,4.0,2033-04-30
926,545,-1.6358495747160267,-0.74487562209379,-0.06869402380341462,-1.851154305410178,0,1,0,1,0,0,0,-28.484599589322382,2054.0,9.0,2054-09-07
927,238,0.2812243653435807,-0.6947316420635713,0.5627464693895581,0.35397281963144983,0,0,1,1,0,0,0,-3.268993839835729,2029.0,6.0,2029-06-20
928,319,0.42259132854941506,-0.7532329520988266,0.6679865515883864,0.5519802710803856,0,1,0,1,0,0,0,0.0,,,
929,219,-0.4152665265485787,-0.9882828584904765,0.7311306009076838,-0.12708880906312991,0,0,0,1,0,0,0,-1.7084188911704312,2027.0,11.0,2027-11-28
930,994,-0.6186970345764866,0.6236371662309271,0.867942707766161,0.36180999233744415,0,0,0,0,0,0,1,-65.36344969199179,2091.0,7.0,2091-07-25
931,861,0.298464238905268,-0.25597181679915854,-0.46860633615896424,-0.27586620921313554,0,1,0,1,0,0,0,-54.4394250513347,2080.0,8.0,2080-08-21
932,269,-1.6358495747160267,-0.8848608996781504,-0.7106585252162704,-0.3205018735873926,0,1,0,1,0,0,0,-5.815195071868583,2032.0,1.0,2032-01-06
933,17,-0.9600465310978916,-0.7960642683746384,-0.7738025745355672,-1.2743532562286337,0,1,0,1,0,0,0,14.882956878850102,2011.0,4.0,2011-04-26
934,270,0.2226087952338445,1.1752209465633323,-0.16341009778236082,-1.6291705347743117,1,0,0,0,1,0,0,0.0,,,
935,669,-1.6358495747160267,0.7625777775646577,-0.047646007363648844,-1.4827807352163105,0,0,1,0,1,0,0,-38.6694045174538,2064.0,11.0,2064-11-13
936,628,-0.04288525761613695,1.2222309278416628,-0.45808232793908116,-0.8715065120809267,0,0,0,0,1,0,0,-35.30184804928131,2061.0,7.0,2061-07-02
937,635,-0.9600465310978916,-0.46594973317569893,-1.3947190595086572,-1.136740346397913,0,0,0,1,0,0,0,-35.87679671457906,2062.0,1.0,2062-01-28
939,892,0.6122299377279733,-0.10971854171102022,0.3522663049919003,0.377099196347134,0,0,1,0,0,0,0,-56.98562628336756,2083.0,3.0,2083-03-09
940,871,-0.09460487830119842,-1.2713874124110858,1.2994270447813596,-0.14618566472428643,0,1,0,1,0,0,0,-55.26078028747433,2081.0,6.0,2081-06-17
942,915,-0.011853485205100189,-1.8919191652850416,-0.17393410600224346,-1.1426030299546048,0,0,0,0,0,1,0,0.0,,,
943,716,1.2294174112363725,-0.21105116802208695,-1.6367712485659633,1.644841302611575,0,1,0,0,1,0,0,-42.52977412731006,2068.0,9.0,2068-09-23
944,852,-0.48767399550766455,1.7382960556526628,0.2785982474527204,-0.7261343862471227,0,0,1,1,0,0,0,-53.700205338809035,2079.0,11.0,2079-11-25
945,733,0.5087906963578507,-0.1358351979767591,1.3309990694410074,0.9349105302792078,0,0,1,1,0,0,0,0.0,,,
946,813,1.5845588066071268,1.5680154568000448,-0.8790426567343961,0.9316251011428122,0,0,0,0,0,1,0,-50.496919917864474,2076.0,9.0,2076-09-11
951,144,0.2777763906312433,0.015641408364525957,0.20493018991353995,0.3460292699702987,0,0,0,1,0,0,0,4.4517453798767965,2021.0,9.0,2021-09-30
952,330,0.739805002084458,0.5108132111629353,-0.016073982704000424,1.0075416989459236,1,0,0,1,0,0,0,-10.825462012320328,2037.0,1.0,2037-01-09
953,136,1.691446022689587,0.8910717263920934,0.6574625433685037,1.359180860492048,0,0,1,1,0,0,0,5.108829568788501,2021.0,2.0,2021-02-02
954,524,-1.6358495747160267,-1.1178214735685412,-1.5631031910267832,1.1568634238202238,0,0,0,0,0,1,0,-26.759753593429156,2052.0,12.0,2052-12-16
955,346,0.3294960113163048,-1.6673159213996873,0.45750638719072917,-0.07703487088929112,0,1,0,0,0,1,0,-12.139630390143736,2038.0,5.0,2038-05-04
956,54,0.722565128522771,0.15667135219951606,0.004974033735765346,0.10219165191528239,0,0,0,0,1,0,0,11.84394250513347,2014.0,5.0,2014-05-10
958,62,-0.10494880243821048,-1.8919191652850416,0.6258905187088549,-0.2667294160433006,0,0,0,0,1,0,0,11.186858316221766,2015.0,1.0,2015-01-05
959,140,-1.184164887399824,0.6163245024765202,-2.0577315773612783,-1.1713584104058643,0,1,0,1,0,0,0,4.780287474332649,2021.0,6.0,2021-06-02
960,206,-0.8807431127141309,-0.07315522293898638,-0.3002222046408381,-1.4639753276821783,0,0,0,1,0,0,0,-0.6406570841889117,2026.0,11.0,2026-11-03
961,126,-1.6358495747160267,-1.3131740624362682,-0.12131406490282928,1.753497110644394,0,0,1,0,1,0,0,5.930184804928132,2020.0,4.0,2020-04-08
963,526,-1.6358495747160267,1.0216550077207878,-0.34231823752036966,-1.0875393406551879,0,0,0,1,0,0,0,-26.924024640657084,2053.0,2.0,2053-02-14
965,262,0.026074236630611577,-0.0365919041669518,0.5627464693895581,-0.6084230362359571,0,0,1,0,0,1,0,-5.240246406570842,2031.0,6.0,2031-06-10
966,224,-1.5806819793186278,0.31650528854583815,0.15231014881412575,-0.6318753016993351,0,0,0,1,0,0,0,-2.1190965092402463,2028.0,4.0,2028-04-26
968,261,-1.6358495747160267,0.46693722863649384,-0.5001783608186127,-0.06320936001610819,0,0,1,1,0,0,0,-5.158110882956879,2031.0,5.0,2031-05-11
970,114,-1.6358495747160267,0.4021679210974617,-0.8369466238548645,2.7085331247015727,0,0,0,1,0,0,0,6.915811088295688,2019.0,4.0,2019-04-14
971,316,0.1088256297267095,-1.4865886600407743,-0.28969819642095496,-0.3384033157931334,0,1,0,1,0,0,0,-9.675564681724847,2035.0,11.0,2035-11-16
973,516,0.87082804115328,-0.2434358217916034,0.29964626389248616,1.428202058302574,0,1,0,0,0,1,0,-26.102669404517453,2052.0,4.0,2052-04-20
974,340,-0.4945699449323394,0.06160672339222689,0.2259782063533057,-1.5504878556000077,0,0,0,1,0,0,0,-11.646817248459959,2037.0,11.0,2037-11-05
975,625,1.7362696939499733,1.8406733482143587,0.09969010771471108,2.022334573529523,0,1,0,0,1,0,0,-35.05544147843943,2061.0,4.0,2061-04-03
976,816,-1.4496589402498057,-1.0467841685257315,0.9416107653053415,-1.1319958032832171,0,0,0,1,0,0,0,-50.743326488706366,2076.0,12.0,2076-12-10
977,35,0.9397875354000286,-0.6205603382688728,2.046631628393044,0.0439162656940834,0,1,0,1,0,0,0,13.404517453798768,2012.0,10.0,2012-10-17
978,718,0.24329664350786923,0.08250004840481755,0.8153226666667468,-0.16075902109498666,0,1,0,0,1,0,0,-42.69404517453799,2068.0,11.0,2068-11-22
979,364,0.5053427216455133,-1.132446801077355,0.6469385351486207,-0.690288151938223,0,1,0,0,1,0,0,-13.618069815195073,2039.0,10.0,2039-10-26
980,298,0.405351454987728,-0.41893975189736865,-0.12131406490282928,1.127210701321318,0,0,0,1,0,0,0,-8.19712525667351,2034.0,5.0,2034-05-25
981,691,-0.28424348747975664,0.49723254990475085,2.1518717105918723,0.3707237001354008,0,0,0,0,0,1,0,-40.47638603696099,2066.0,9.0,2066-09-04
982,458,-0.9841823540842537,0.28203130227506296,2.1518717105918723,0.059217002451699675,0,1,0,0,0,0,1,-21.338809034907598,2047.0,7.0,2047-07-16
983,809,1.3880242480038936,-1.7676038814601245,1.1836629543626476,1.2737867221298445,0,0,1,0,0,1,0,-50.168377823408626,2076.0,5.0,2076-05-14
984,83,1.6155905790181635,-0.45236907191751446,-1.152666870451351,1.3299830506223886,1,0,0,0,0,1,0,9.462012320328542,2016.0,9.0,2016-09-26
985,478,0.4087994297000654,0.3227732860496157,0.362790313211783,0.5398261962329076,1,0,0,1,0,0,0,-22.981519507186857,2049.0,3.0,2049-03-07
986,300,0.739805002084458,0.22039599348791886,0.9416107653053415,0.8183658421988504,0,0,0,1,0,0,0,-8.361396303901437,2034.0,7.0,2034-07-24
987,461,2.1189948870194275,-0.26015048180167666,-0.7317065416560362,2.2690976386819677,0,0,0,0,0,0,0,-21.585215605749486,2047.0,10.0,2047-10-14
988,536,0.13640942742540893,-1.7822292089689382,-1.1105708375718195,-0.8874208245546273,0,0,0,1,0,0,0,-27.745379876796715,2053.0,12.0,2053-12-11
989,201,0.4570710756727895,0.01459674211389661,0.6679865515883864,1.4424498486684039,0,1,0,0,0,0,1,-0.2299794661190965,2026.0,6.0,2026-06-06
992,723,-1.304844002331634,0.6560218200004435,0.5627464693895581,-1.8811930432817325,0,0,0,1,0,0,0,-43.1047227926078,2069.0,4.0,2069-04-21
993,482,-0.9014309609881554,-0.5056470506996219,-0.6896105087765046,-0.8113737249554591,0,1,0,0,0,1,0,-23.310061601642712,2049.0,7.0,2049-07-05
994,836,0.3294960113163048,0.26218264351310094,-1.142142862231468,-0.7067032260976355,0,0,0,1,0,0,0,-52.38603696098563,2078.0,8.0,2078-08-02
996,376,-0.7048964023849222,-0.33432178559637515,0.4259343625310803,-1.467390445255652,0,1,0,0,1,0,0,0.0,,,
997,617,0.2019209469598201,0.19636866972343942,0.5627464693895581,0.9656195368466556,0,0,0,0,1,0,0,-34.39835728952772,2060.0,8.0,2060-08-06
998,103,-0.2670036139180694,2.0652765920997136,1.3309990694410074,0.427148494206593,1,0,0,1,0,0,0,7.819301848049282,2018.0,5.0,2018-05-19
